"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
20,CESAR,20621,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,414,250,125,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20770,SAN MARTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,290,270,135,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20400,LA JAGUA DE IBIRICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,220,180,105,0.58,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20443,MANAURE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,220,220,140,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20517,PAILITAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,199,199,119,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20238,EL COPEY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,194,145,85,0.59,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20011,AGUACHICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,115,115,69,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20045,BECERRIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,100,100,50,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20383,LA GLORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,100,60,28,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20178,CHIRIGUANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,87,44,22,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20787,TAMALAMEQUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,26,26,16,0.62,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20750,SAN DIEGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,18,18,11,0.61,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20614,RIO DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,4,4,2,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27660,SAN JOSE DEL PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,286,281,112,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27099,BOJAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,250,200,60,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27205,CONDOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,66,66,20,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27025,ALTO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,60,60,7,0.12,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27800,UNGUIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,56,16,5,0.31,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27787,TADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,55,52,16,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27495,NUQUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,35,30,6,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27600,RIO QUITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,10,10,3,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27450,MEDIO SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,8,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27430,MEDIO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,3,3,0,0.15,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23807,TIERRALTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,260,80,36,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23855,VALENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,220,150,120,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23500,MOÑITOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,140,140,80,0.57,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23419,LOS CORDOBAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,120,120,65,0.54,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23466,MONTELIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,75,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23090,CANALETE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,48,35,19,0.54,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23574,PUERTO ESCONDIDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,24,20,11,0.55,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23189,CIENAGA DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,15,12,6,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23001,MONTERIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,10,10,8,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23570,PUEBLO NUEVO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,1,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25885,YACOPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,1653,1442,1000,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25148,CAPARRAPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,475,415,250,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25368,JERUSALEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,222,60,15,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25394,LA PALMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,160,120,77,0.64,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25258,EL PEÑON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,100,100,30,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25488,NILO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,98,80,45,0.56,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25513,PACHO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,96,68,35,0.51,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25402,LA VEGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,70,66,30,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25878,VIOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,70,40,20,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25580,PULI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,47,8,5,0.63,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25035,ANAPOIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,41,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25320,GUADUAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,40,40,32,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25438,MEDINA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,38,10,10,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25518,PAIME,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,33,20,12,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25823,TOPAIPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,24,8,4,0.44,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,23,21,12,0.57,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25168,CHAGUANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,20,20,8,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25718,SASAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,16,14,10,0.71,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25875,VILLETA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,16,16,9,0.56,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25489,NIMAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,15,13,7,0.54,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25871,VILLAGOMEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,13,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25491,NOCAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,10,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25815,TOCAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,10,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25245,EL COLEGIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,8,6,4,0.67,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25592,QUEBRADANEGRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,5,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
94,GUAINIA,94001,INIRIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,380,54,16,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
95,GUAVIARE,95025,EL RETORNO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,90,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,75,20,6,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
95,GUAVIARE,95200,MIRAFLORES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,17,17,8,0.47,GRANO SECO,THEOBROMA CACAO,PERMANENTE
95,GUAVIARE,95015,CALAMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,14,14,3,0.21,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41615,RIVERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,1201,1089,653,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41799,TELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,930,767,368,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41306,GIGANTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,911,848,407,0.48,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41791,TARQUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,721,631,284,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41797,TESALIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,680,637,319,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41524,PALERMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,676,597,310,0.52,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41013,AGRADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,600,538,280,0.52,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41298,GARZON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,545,485,204,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,531,341,171,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41001,NEIVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,435,352,193,0.55,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41548,PITAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,361,361,144,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41078,BARAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,332,246,111,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41206,COLOMBIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,324,304,122,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41518,PAICOL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,320,270,135,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41396,LA PLATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,315,247,114,0.46,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41244,ELIAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,221,203,93,0.46,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41357,IQUIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,181,176,67,0.38,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41676,SANTA MARIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,153,153,66,0.43,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41801,TERUEL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,140,119,51,0.43,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41770,SUAZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,132,14,6,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41319,GUADALUPE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,131,111,44,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41503,OPORAPA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,118,117,53,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41483,NATAGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,116,69,29,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41349,HOBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,102,96,41,0.43,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41020,ALGECIRAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,89,64,29,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41551,PITALITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,72,72,32,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41016,AIPE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,67,32,13,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41660,SALADOBLANCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,65,63,28,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41885,YAGUARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,64,64,29,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41359,ISNOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,41,17,7,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41807,TIMANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,38,38,17,0.46,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41872,VILLAVIEJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,38,35,14,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41006,ACEVEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,13,13,6,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41026,ALTAMIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,11,11,3,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41668,SAN AGUSTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,7,7,3,0.43,GRANO SECO,THEOBROMA CACAO,PERMANENTE
41,HUILA,41530,PALESTINA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,5,5,2,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44090,DIBULLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,280,80,40,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44874,VILLANUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,60,58,35,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44855,URUMITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,57,45,32,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,51,48,29,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44001,RIOHACHA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,17,14,8,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44378,HATO NUEVO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,15,7,4,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44279,FONSECA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,14,11,8,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44110,EL MOLINO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,11,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,8,8,4,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44078,BARRANCAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,6,6,4,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
44,LA GUAJIRA,44098,DISTRACCION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,2,2,1,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47001,SANTA MARTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,746,546,273,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47980,ZONA BANANERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,411,361,217,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47053,ARACATACA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,295,275,220,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47288,FUNDACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,145,90,63,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47189,CIENAGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,135,83,41,0.49,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47268,EL RETEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,17,8,5,0.56,GRANO SECO,THEOBROMA CACAO,PERMANENTE
47,MAGDALENA,47798,TENERIFE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,5,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50711,VISTA HERMOSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,685,10,4,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50313,GRANADA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,496,450,311,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50270,EL DORADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,416,145,121,0.83,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50251,EL CASTILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,330,85,25,0.29,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50577,PUERTO LLERAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,210,50,21,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50400,LEJANIAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,175,63,25,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50318,GUAMAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,130,70,59,0.84,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50223,SAN LUIS DE CUBARRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,120,75,47,0.63,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50287,FUENTE DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,110,35,18,0.51,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50330,MESETAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,100,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50683,SAN JUAN DE ARAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,40,40,25,0.63,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50006,ACACIAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,35,20,10,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50001,VILLAVICENCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,31,30,16,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50573,PUERTO LOPEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,30,27,14,0.52,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50450,PUERTO CONCORDIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,27,27,10,0.37,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50150,CASTILLA LA NUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,19,19,8,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50350,LA MACARENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,17,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50226,CUMARAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,7,7,4,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50370,LA URIBE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,6,6,3,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
50,META,50680,SAN CARLOS DE GUAROA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,5,3,1,0.33,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52835,TUMACO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,7300,6100,1299,0.21,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52490,OLAYA HERRERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,360,145,44,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52621,ROBERTO PAYAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,308,288,87,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52250,EL CHARCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,249,249,50,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52540,POLICARPA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,240,10,3,0.25,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52427,MAGUI PAYAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,190,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52418,LOS ANDES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,160,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52473,MOSQUERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,120,85,24,0.28,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52696,SANTA BARBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,55,5,1,0.1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52079,BARBACOAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,43,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52390,LA TOLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,36,36,5,0.15,GRANO SECO,THEOBROMA CACAO,PERMANENTE
52,NARIÑO,52520,FRANCISCO PIZARRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,29,29,5,0.18,GRANO SECO,THEOBROMA CACAO,PERMANENTE
54,NORTE DE SANTANDER,54810,TIBU,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,2635,2635,1800,0.68,GRANO SECO,THEOBROMA CACAO,PERMANENTE
54,NORTE DE SANTANDER,54720,SARDINATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2007,2007,2295,2191,820,0.37,GRANO SECO,THEOBROMA CACAO,PERMANENTE
